,date,day,month,name,source,title,urlToImage,year,emotions,happy,sad,angry,fear,surprise,disgust,neutral
82,2020-10-2,2.0,10.0,Donald Trump,CBC News,Canadian politicians send get well messages to Trump after he tests positive for coronavirus,https://i.cbc.ca/1.5523731.1586203290!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/trump-trudeau-composite.jpg,2020.0,True,0.0,0.41999998688697815,0.25999999046325684,0.05999999865889549,0.0,0.0,0.25999999046325684
83,2020-10-14,14.0,10.0,Donald Trump,CBC News,Melania Trump says son Barron previously tested positive for coronavirus,https://i.cbc.ca/1.5762377.1602707159!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/virus-outbreak-melania-trump.jpg,2020.0,True,0.0,0.4399999976158142,0.4000000059604645,0.05000000074505806,0.0,0.0,0.10999999940395355
84,2020-10-2,2.0,10.0,Donald Trump,CBC News,"Shock, sympathy, mockery: World reacts to Trump infection",https://i.cbc.ca/1.5747564.1601632463!/fileImage/httpImage/image.JPG_gen/derivatives/16x9_620/health-coronavirus-usa-trump.JPG,2020.0,True,0.0,0.4399999976158142,0.3799999952316284,0.03999999910593033,0.0,0.0,0.12999999523162842
85,2020-10-28,28.0,10.0,Donald Trump,CBC News,Former U.S. Homeland Security chief of staff outs himself as 'Anonymous' who wrote criticism of Trump,https://i.cbc.ca/1.4813529.1536267082!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/usa-kuwait-trump.jpg,2020.0,True,0.0,0.5899999737739563,0.28999999165534973,0.019999999552965164,0.0,0.0,0.10999999940395355
86,2020-10-15,15.0,10.0,Donald Trump,CBC News,"Trump and Biden to headline duelling town halls, as early voters swamp polls",https://i.cbc.ca/1.5764197.1602796687!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/us-election-debate-global-reaction.jpg,2020.0,True,0.0,0.5099999904632568,0.30000001192092896,0.11999999731779099,0.009999999776482582,0.029999999329447746,0.029999999329447746
87,2020-10-15,15.0,10.0,Donald Trump,CBC News,"Trump and Biden to headline duelling town halls, as early voters swamp polls",https://i.cbc.ca/1.5764197.1602796687!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/us-election-debate-global-reaction.jpg,2020.0,True,0.0,0.1899999976158142,0.5600000023841858,0.20000000298023224,0.0,0.019999999552965164,0.029999999329447746
88,2020-10-29,29.0,10.0,Donald Trump,CBC News,"Much will be known on U.S. election night, though it may not satisfy Trump",https://i.cbc.ca/1.5780300.1603908089!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/election-2020-trump.jpg,2020.0,True,0.009999999776482582,0.7900000214576721,0.07000000029802322,0.029999999329447746,0.0,0.0,0.10000000149011612
89,2020-10-18,18.0,10.0,Joe Biden,CBC News,Braving 'expatriate shaming': Why this dual citizen living in Canada won't vote in U.S. presidential election,https://i.cbc.ca/1.5744284.1601464253!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/trump-biden-debate-composite.jpg,2020.0,True,0.05999999865889549,0.44999998807907104,0.23999999463558197,0.05999999865889549,0.15000000596046448,0.0,0.029999999329447746
90,2020-10-18,18.0,10.0,Donald Trump,CBC News,Braving 'expatriate shaming': Why this dual citizen living in Canada won't vote in U.S. presidential election,https://i.cbc.ca/1.5744284.1601464253!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/trump-biden-debate-composite.jpg,2020.0,True,0.009999999776482582,0.46000000834465027,0.3400000035762787,0.15000000596046448,0.009999999776482582,0.009999999776482582,0.03999999910593033
91,2020-10-3,3.0,10.0,Donald Trump,CBC News,How someone with Donald Trump's medical profile might fare with COVID-19,https://i.cbc.ca/1.5746655.1601689816!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/1228828643.jpg,2020.0,True,0.0,0.44999998807907104,0.12999999523162842,0.019999999552965164,0.0,0.0,0.38999998569488525
92,2020-10-8,8.0,10.0,Donald Trump,CBC News,"Biden, Trump to be in separate locations for next U.S. presidential debate",https://i.cbc.ca/1.5754893.1602157303!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/us-election-debate-global-reaction.jpg,2020.0,True,0.0,0.5099999904632568,0.30000001192092896,0.11999999731779099,0.009999999776482582,0.029999999329447746,0.029999999329447746
93,2020-10-8,8.0,10.0,Donald Trump,CBC News,"Biden, Trump to be in separate locations for next U.S. presidential debate",https://i.cbc.ca/1.5754893.1602157303!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/us-election-debate-global-reaction.jpg,2020.0,True,0.0,0.1899999976158142,0.5600000023841858,0.20000000298023224,0.0,0.019999999552965164,0.029999999329447746
94,2020-10-29,29.0,10.0,Donald Trump,CBC News,Did Trump deliver on his first election promises?,https://thumbnails.cbc.ca/maven_legacy/thumbnails/461/739/us-elex-trump-record-hunter-281020.jpg,2020.0,True,0.28999999165534973,0.10000000149011612,0.2199999988079071,0.10000000149011612,0.18000000715255737,0.0,0.11999999731779099
95,2020-10-4,4.0,10.0,Donald Trump,CBC News,Here's who tested positive for COVID-19 in U.S. President Trump's inner circle,https://i.cbc.ca/1.5749784.1601799679!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/covid-positive-in-trump-s-circle.jpg,2020.0,True,0.0,0.2800000011920929,0.2800000011920929,0.019999999552965164,0.0,0.0,0.4300000071525574
96,2020-10-27,27.0,10.0,Donald Trump,CNN,Trump TV? This may be the President's next act,https://cdn.cnn.com/cnnnext/dam/assets/201027073232-the-point-trump-tv-super-tease.jpg,2020.0,True,0.8799999952316284,0.05000000074505806,0.009999999776482582,0.0,0.0,0.0,0.05999999865889549
97,2020-10-2,2.0,10.0,Donald Trump,CNN,"President Trump, first lady have tested positive for Covid-19",https://cdn.cnn.com/cnnnext/dam/assets/201001232855-trump-melania-0911-super-tease.jpg,2020.0,True,0.0,0.5899999737739563,0.029999999329447746,0.009999999776482582,0.0,0.0,0.3700000047683716
98,2020-10-9,9.0,10.0,Donald Trump,CNN,"Pence says Trump listens to science, evidence says otherwise",https://cdn.cnn.com/cnnnext/dam/assets/200510202354-pence-trump-split-0510-super-tease.jpg,2020.0,True,0.0,0.800000011920929,0.07000000029802322,0.05999999865889549,0.009999999776482582,0.0,0.05999999865889549
99,2020-10-2,2.0,10.0,Donald Trump,CNN,Trump's niece: He will have to admit to failure or fraud,https://cdn.cnn.com/cnnnext/dam/assets/200718011253-02-mary-trump-donald-trump-split-super-tease.jpg,2020.0,True,0.0,0.9100000262260437,0.009999999776482582,0.019999999552965164,0.0,0.0,0.05000000074505806
100,2020-10-17,17.0,10.0,Donald Trump,CNN,"Opinion: Trump and Giuliani may be useful to Putin, but they're no idiots",https://cdn.cnn.com/cnnnext/dam/assets/190925114820-giuliani-trump-split-super-tease.jpg,2020.0,True,0.0,0.44999998807907104,0.2199999988079071,0.009999999776482582,0.0,0.0,0.3100000023841858
101,2020-10-2,2.0,10.0,Donald Trump,CNN,Hear what Trump said before departing,https://cdn.cnn.com/cnnnext/dam/assets/201002184820-trump-tweets-video-update-coronavirus-diagnosis-super-tease.jpg,2020.0,True,0.0,0.5199999809265137,0.30000001192092896,0.03999999910593033,0.009999999776482582,0.0,0.11999999731779099
102,2020-10-16,16.0,10.0,Donald Trump,CNN,Trump refuses to denounce QAnon conspiracies,https://cdn.cnn.com/cnnnext/dam/assets/201015214806-donald-trump-nbc-town-hall-october-15-screengrab-super-tease.jpg,2020.0,True,0.0,0.6499999761581421,0.1899999976158142,0.14000000059604645,0.009999999776482582,0.0,0.009999999776482582
103,2020-10-16,16.0,10.0,Donald Trump,CNN,Opinion: Trump wasted a big opportunity,https://cdn.cnn.com/cnnnext/dam/assets/201015204159-05-trump-town-hall-1015-super-tease.jpg,2020.0,True,0.0,0.4300000071525574,0.4699999988079071,0.07000000029802322,0.0,0.0,0.029999999329447746
104,2020-10-16,16.0,10.0,Donald Trump,CNN,Trump again refuses to denounce QAnon,https://cdn.cnn.com/cnnnext/dam/assets/201015184731-donald-trump-rally-greenville-north-carolina-super-tease.jpg,2020.0,True,0.05999999865889549,0.36000001430511475,0.10000000149011612,0.10000000149011612,0.019999999552965164,0.009999999776482582,0.3499999940395355
105,2020-10-23,23.0,10.0,Donald Trump,CNN,Hear the uncomfortable question Trump asked Netanyahu,https://cdn.cnn.com/cnnnext/dam/assets/201023140849-trump-bibi-netanyahu-sudan-israel-deal-super-tease.jpg,2020.0,True,0.0,0.7099999785423279,0.10000000149011612,0.12999999523162842,0.0,0.0,0.05999999865889549
106,2020-10-31,31.0,10.0,Donald Trump,CNN,See what 2016 promises Trump has kept,https://cdn.cnn.com/cnnnext/dam/assets/200710110527-trump-2-super-tease.jpg,2020.0,True,0.15000000596046448,0.03999999910593033,0.7099999785423279,0.05000000074505806,0.05000000074505806,0.0,0.009999999776482582
107,2020-10-6,6.0,10.0,Donald Trump,CNN,Analysis: Trump the dealmaker? Not so much.,https://cdn.cnn.com/cnnnext/dam/assets/201005190645-trump-arrives-white-house-1005-super-tease.jpg,2020.0,True,0.0,0.1899999976158142,0.029999999329447746,0.03999999910593033,0.019999999552965164,0.0,0.7200000286102295
108,2020-10-16,16.0,10.0,Donald Trump,CNN,Stimulus impasse continues as a year goes by since Pelosi and Trump last spoke,https://cdn.cnn.com/cnnnext/dam/assets/201007163357-03-trump-pelosi-split-super-tease.jpg,2020.0,True,0.0,0.1899999976158142,0.029999999329447746,0.0,0.0,0.0,0.7799999713897705
109,2020-10-21,21.0,10.0,Joe Biden,CNN,John King: Biden has a significant lead right now,https://cdn.cnn.com/cnnnext/dam/assets/201021133121-king-mw-10212020-super-tease.jpg,2020.0,True,0.2800000011920929,0.09000000357627869,0.23000000417232513,0.019999999552965164,0.009999999776482582,0.0,0.3700000047683716
110,2020-10-9,9.0,10.0,Donald Trump,CNN,Trump's law-and-order mantra disappears in wake of alleged domestic terror plot,https://cdn.cnn.com/cnnnext/dam/assets/200928091735-05-trump-0925-super-tease.jpg,2020.0,True,0.0,0.44999998807907104,0.4000000059604645,0.14000000059604645,0.0,0.0,0.009999999776482582
111,2020-10-31,31.0,10.0,Donald Trump,CNN,"Win or lose, with Trump, prepare for the unimaginable after the election",https://cdn.cnn.com/cnnnext/dam/assets/201030194342-trump-kasparov-oped-super-tease.jpg,2020.0,True,0.0,0.8299999833106995,0.11999999731779099,0.019999999552965164,0.009999999776482582,0.0,0.019999999552965164
112,2020-10-2,2.0,10.0,Donald Trump,CNN,Trump makes fun of Biden's mask-wearing habits,https://cdn.cnn.com/cnnnext/dam/assets/201002022540-trump-biden-debate-mask-for-video-02-super-tease.jpg,2020.0,True,0.949999988079071,0.019999999552965164,0.0,0.0,0.009999999776482582,0.0,0.019999999552965164
113,2020-10-6,6.0,10.0,Donald Trump,MSNBC,"Coming full circle, Trump returns to false, misguided 'flu' rhetoric - MSNBC",https://media3.s-nbcnews.com/j/newscms/2020_40/3417238/201003-donald-trump-cs-944a_65547e5ac6566da3ad7106431d825dca.nbcnews-fp-1200-630.jpg,2020.0,True,0.0,0.9300000071525574,0.029999999329447746,0.029999999329447746,0.0,0.0,0.009999999776482582
114,2020-10-10,10.0,10.0,Donald Trump,MSNBC,Trump falsely claims he's cured and plans new campaign events,https://media13.s-nbcnews.com/j/MSNBC/Components/Video/202010/n_bwms_a2_201009_1920x1080.nbcnews-fp-1200-630.jpg,2020.0,False,,,,,,,
115,2020-10-10,10.0,10.0,Donald Trump,MSNBC,Trump plans White House event as White House Covid outbreak spreads,https://media11.s-nbcnews.com/j/MSNBC/Components/Video/202010/n_bwms_whevent_201009_1920x1080.nbcnews-fp-1200-630.jpg,2020.0,True,0.0,0.11999999731779099,0.8500000238418579,0.009999999776482582,0.0,0.009999999776482582,0.0
116,2020-10-7,7.0,10.0,Donald Trump,MSNBC,Trump sows confusion on stimulus talks,https://media12.s-nbcnews.com/j/MSNBC/Components/Video/202010/n_mj_first_201007_1920x1080.nbcnews-fp-1200-630.jpg,2020.0,False,,,,,,,
117,2020-10-19,19.0,10.0,Joe Biden,MSNBC,Texan political shifts in the Trump era,https://media11.s-nbcnews.com/j/MSNBC/Components/Video/202010/n_ayman_kornacki_201019_1920x1080.nbcnews-fp-1200-630.jpg,2020.0,True,0.9700000286102295,0.0,0.0,0.0,0.0,0.0,0.019999999552965164
118,2020-10-26,26.0,10.0,Donald Trump,MSNBC,Trump White House surrenders to the coronavirus,https://media11.s-nbcnews.com/j/MSNBC/Components/Video/202010/n_mj_intro_201026_1920x1080.nbcnews-fp-1200-630.jpg,2020.0,True,0.0,0.3799999952316284,0.1599999964237213,0.10000000149011612,0.019999999552965164,0.0,0.3400000035762787
119,2020-10-16,16.0,10.0,Donald Trump,MSNBC,Trump is eyeing another corporate tax cut (for the wrong reason),https://media2.s-nbcnews.com/j/newscms/2020_42/3420640/ss-201015-twip-09_8c7a2d780ff1265de9e5a51ce8401870.nbcnews-fp-1200-630.jpg,2020.0,True,0.03999999910593033,0.44999998807907104,0.03999999910593033,0.05000000074505806,0.0,0.0,0.4099999964237213
120,2020-10-14,14.0,10.0,Donald Trump,MSNBC,Trump begs suburban women to like him at packed rally,https://media12.s-nbcnews.com/j/MSNBC/Components/Video/202010/n_bwms_suburban_201013_1920x1080.nbcnews-fp-1200-630.jpg,2020.0,True,0.7799999713897705,0.009999999776482582,0.029999999329447746,0.0,0.0,0.0,0.18000000715255737
121,2020-10-20,20.0,10.0,Donald Trump,MSNBC,'Exquisite scumbags': GOP vet Steve Schmidt on Trump's crash and choice facing Republicans,https://media12.s-nbcnews.com/j/MSNBC/Components/Video/202010/n_ari_steves_201019_1920x1080.nbcnews-fp-1200-630.jpg,2020.0,True,0.0,0.38999998569488525,0.2199999988079071,0.33000001311302185,0.009999999776482582,0.0,0.03999999910593033
122,2020-10-10,10.0,10.0,Donald Trump,MSNBC,Trump holds campaign event at White House despite coronavirus outbreak,https://media12.s-nbcnews.com/j/MSNBC/Components/Video/202010/n_witt_brk_trumpevent_201010_1920x1080.nbcnews-fp-1200-630.jpg,2020.0,True,0.8199999928474426,0.14000000059604645,0.009999999776482582,0.0,0.0,0.0,0.019999999552965164
123,2020-10-27,27.0,10.0,Joe Biden,National Review,Trump vs. Biden: A Rundown,https://i2.wp.com/www.nationalreview.com/wp-content/uploads/2020/10/donald-trump-joe-biden-main-2.jpg?fit=1200%2C700&ssl=1,2020.0,True,0.0,0.38999998569488525,0.3799999952316284,0.10999999940395355,0.009999999776482582,0.019999999552965164,0.09000000357627869
124,2020-10-27,27.0,10.0,Donald Trump,National Review,Trump vs. Biden: A Rundown,https://i2.wp.com/www.nationalreview.com/wp-content/uploads/2020/10/donald-trump-joe-biden-main-2.jpg?fit=1200%2C700&ssl=1,2020.0,True,0.0,0.5699999928474426,0.3400000035762787,0.05000000074505806,0.0,0.009999999776482582,0.019999999552965164
125,2020-10-9,9.0,10.0,Donald Trump,National Review,Far-Fetched Dreams of a Trump Landslide,https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2020/10/trump-rally-staten-island.jpg?fit=1200%2C700&ssl=1,2020.0,False,,,,,,,
126,2020-10-27,27.0,10.0,Donald Trump,National Review,Another Pollster Sees a Trump Win,https://i2.wp.com/www.nationalreview.com/wp-content/uploads/2020/10/debate-trump-2.jpg?fit=1200%2C700&ssl=1,2020.0,True,0.019999999552965164,0.3700000047683716,0.07999999821186066,0.11999999731779099,0.07000000029802322,0.0,0.3499999940395355
127,2020-10-21,21.0,10.0,Joe Biden,National Review,Biden Campaign Holds Three Times More Cash on Hand than Trump Campaign,https://i1.wp.com/www.nationalreview.com/wp-content/uploads/2020/10/Joe-Biden-North-Carolina.jpg?fit=1200%2C700&ssl=1,2020.0,True,0.0,0.9200000166893005,0.029999999329447746,0.029999999329447746,0.0,0.0,0.009999999776482582
128,2020-10-26,26.0,10.0,Donald Trump,National Review,The Only Middle Finger Available,https://i2.wp.com/www.nationalreview.com/wp-content/uploads/2020/10/trump-rally-new-hampshire.jpg?fit=1200%2C700&ssl=1,2020.0,True,0.0,0.5600000023841858,0.27000001072883606,0.15000000596046448,0.0,0.009999999776482582,0.009999999776482582
129,2020-10-23,23.0,10.0,Donald Trump,National Review,Trump Accuses Biden of Cozying Up to Wall Street Donors,https://i2.wp.com/www.nationalreview.com/wp-content/uploads/2020/10/debate-trump-1.jpg?fit=1200%2C700&ssl=1,2020.0,True,0.0,0.5199999809265137,0.18000000715255737,0.1599999964237213,0.05999999865889549,0.0,0.09000000357627869
130,2020-10-30,30.0,10.0,Donald Trump,National Review,In Defense of Trump’s National-Security Record,https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2019/08/trump-flag-rally.jpg?fit=1200%2C700&ssl=1,2020.0,True,0.0,0.7699999809265137,0.05000000074505806,0.10000000149011612,0.03999999910593033,0.0,0.03999999910593033
131,2020-10-28,28.0,10.0,Donald Trump,National Review,"Hell, Yes",https://i2.wp.com/www.nationalreview.com/wp-content/uploads/2020/10/trump-rally-pennsylvania-1.jpg?fit=1200%2C700&ssl=1,2020.0,True,0.05000000074505806,0.6100000143051147,0.03999999910593033,0.019999999552965164,0.0,0.0,0.28999999165534973
132,2020-10-12,12.0,10.0,Donald Trump,National Review,"Trump Tests Negative for Coronavirus, White House Doctor Says",https://i1.wp.com/www.nationalreview.com/wp-content/uploads/2020/10/donald-trump-white-house-rally.jpg?fit=1200%2C700&ssl=1,2020.0,True,0.0,0.8600000143051147,0.07999999821186066,0.019999999552965164,0.0,0.019999999552965164,0.019999999552965164
133,2020-10-28,28.0,10.0,Donald Trump,NBC News,Trump campaign website hacked,https://media1.s-nbcnews.com/j/newscms/2020_44/3423508/201027-donald-trump-ew-724p_0e38b01c3941a3751fa3d61f5ccc2bb5.nbcnews-fp-1200-630.jpg,2020.0,True,0.0,0.4099999964237213,0.36000001430511475,0.1599999964237213,0.05000000074505806,0.0,0.019999999552965164
134,2020-10-2,2.0,10.0,Donald Trump,NBC News,"Bipartisan 'get well soon' wishes for Trump, but some Democrats have a pointed message",https://media2.s-nbcnews.com/j/newscms/2020_40/3416909/201002-donald-trump-mc-1103_0423087e2b4ed6aaa6caebdf84b5cac7.nbcnews-fp-1200-630.JPG,2020.0,True,0.009999999776482582,0.4099999964237213,0.20000000298023224,0.09000000357627869,0.0,0.0,0.28999999165534973
135,2020-10-19,19.0,10.0,Donald Trump,NBC News,Here's how Trump can still win,https://media1.s-nbcnews.com/j/newscms/2020_43/3421261/201019-think-donald-trump-ew-1225p_1364a403a6f1c56d2ab624f22fdac683.nbcnews-fp-1200-630.jpg,2020.0,True,0.0,0.1599999964237213,0.11999999731779099,0.6700000166893005,0.03999999910593033,0.0,0.0
136,2020-10-16,16.0,10.0,Donald Trump,NBC News,"O'Brien confirms Trump ordered Pentagon to cut U.S. troops in Afghanistan to 2,500",https://media1.s-nbcnews.com/j/newscms/2020_36/3125321/191128-donald-trump-afghanistan-ew-508p_68f939be5394aa104cb57f077b62bd74.nbcnews-fp-1200-630.jpg,2020.0,True,0.019999999552965164,0.4399999976158142,0.05000000074505806,0.03999999910593033,0.0,0.0,0.44999998807907104
137,2020-10-16,16.0,10.0,Donald Trump,NBC News,Trump: 'I don't know' if I was tested for Covid before the debate,https://media12.s-nbcnews.com/j/MSNBC/Components/Video/202010/nbc_mo_tth_covidtest_201015_1920x1080.nbcnews-fp-1200-630.jpg,2020.0,False,,,,,,,
138,2020-10-21,21.0,10.0,Donald Trump,NBC News,Trump camp tells group to stop using his name in medical marijuana legalization effort,https://media3.s-nbcnews.com/j/newscms/2020_43/3421743/201021-donald-trump-al-0734_885ba77182c32213c3efb65abe6cb1fc.nbcnews-fp-1200-630.jpg,2020.0,True,0.5600000023841858,0.3100000023841858,0.03999999910593033,0.009999999776482582,0.0,0.0,0.05999999865889549
139,2020-10-26,26.0,10.0,Joe Biden,NBC News,The U.S. election could shape the world like none before,https://media3.s-nbcnews.com/j/newscms/2020_42/3419346/200922-world-watches-us-analysis-main-cover-cs_0_226b7c796c8e869290a9a38015eac8a2.nbcnews-fp-1200-630.jpg,2020.0,True,0.0,0.28999999165534973,0.5199999809265137,0.07000000029802322,0.0,0.0,0.10999999940395355
140,2020-10-23,23.0,10.0,Donald Trump,NBC News,Ratings drop for final presidential debate with 63 million viewers,https://media3.s-nbcnews.com/j/newscms/2020_43/3422606/201023-donald-trump-joe-biden-debate-ac-423p_c334c0706fe7c071182495db6778db08.nbcnews-fp-1200-630.jpg,2020.0,True,0.029999999329447746,0.2199999988079071,0.3499999940395355,0.15000000596046448,0.07000000029802322,0.0,0.17000000178813934
141,2020-10-23,23.0,10.0,Joe Biden,NBC News,Ratings drop for final presidential debate with 63 million viewers,https://media3.s-nbcnews.com/j/newscms/2020_43/3422606/201023-donald-trump-joe-biden-debate-ac-423p_c334c0706fe7c071182495db6778db08.nbcnews-fp-1200-630.jpg,2020.0,True,0.03999999910593033,0.5400000214576721,0.05999999865889549,0.05999999865889549,0.009999999776482582,0.0,0.28999999165534973
142,2020-10-28,28.0,10.0,Donald Trump,NBC News,"In battleground states, Trump grapples with a surging opponent: The coronavirus",https://media4.s-nbcnews.com/j/newscms/2020_44/3423503/201027-donald-trump-lansing-michigan-ew-721p_53bda5f527fb23158f61174cac374a8e.nbcnews-fp-1200-630.jpg,2020.0,True,0.0,0.7799999713897705,0.17000000178813934,0.03999999910593033,0.0,0.0,0.009999999776482582
143,2020-10-9,9.0,10.0,Donald Trump,NBC News,Trump was losing seniors' support long before Covid. His response hasn't helped.,https://media4.s-nbcnews.com/j/newscms/2020_41/3418653/201008-donald-trump-villages-seniors-ew-722p_6b26eb9903682b8b4aa4290558f984e7.nbcnews-fp-1200-630.jpg,2020.0,True,0.029999999329447746,0.47999998927116394,0.05999999865889549,0.019999999552965164,0.0,0.0,0.4099999964237213
144,2020-10-23,23.0,10.0,Donald Trump,Politico,The hard-to-follow 11-minute debate clash over foreign influence,https://static.politico.com/38/d3/50ee34e348999c6f8da824cae44e/20201022-prezdebate-gty-773.jpg,2020.0,True,0.09000000357627869,0.05000000074505806,0.33000001311302185,0.05000000074505806,0.019999999552965164,0.0,0.47999998927116394
145,2020-10-23,23.0,10.0,Donald Trump,Politico,Trump: Sudan to recognize Israel,https://static.politico.com/6a/98/f87c1afb44488ee947f960d4ba58/201023-donald-trump-ap-773.jpg,2020.0,True,0.0,0.5600000023841858,0.15000000596046448,0.03999999910593033,0.0,0.0,0.23999999463558197
146,2020-10-31,31.0,10.0,Donald Trump,Politico,Trump makes final battleground blitz,https://static.politico.com/af/83/dd2452784e9c8f274896567f65e1/201031-donald-trump-gty-773.jpg,2020.0,True,0.03999999910593033,0.4300000071525574,0.4699999988079071,0.05000000074505806,0.0,0.0,0.0
147,2020-10-28,28.0,10.0,Donald Trump,Politico,"Poll: Biden posts double-digit lead in Wisconsin, smaller edge in Michigan",https://static.politico.com/02/f3/270932754fe6931e1ce885728e10/201028-joe-biden-gty-773.jpg,2020.0,True,0.9100000262260437,0.03999999910593033,0.009999999776482582,0.019999999552965164,0.019999999552965164,0.0,0.009999999776482582
148,2020-10-4,4.0,10.0,Donald Trump,Politico,Trump makes surprise appearance outside hospital,https://cf-images.us-east-1.prod.boltdns.net/v1/static/1155968404/9c5ae964-b989-4d40-b153-4076a7559044/81564888-9945-44db-9ed8-558606a108e7/1280x720/match/image.jpg,2020.0,True,0.03999999910593033,0.49000000953674316,0.14000000059604645,0.14000000059604645,0.0,0.0,0.18000000715255737
149,2020-10-2,2.0,10.0,Donald Trump,Politico,Coronavirus-ravaged Wisconsin sweats Trump rallies,https://static.politico.com/e4/59/c68627b646eb893d66eaefe2262c/gettyimages-1228815886-1.jpg,2020.0,True,0.7400000095367432,0.03999999910593033,0.03999999910593033,0.0,0.0,0.0,0.18000000715255737
150,2020-10-11,11.0,10.0,Donald Trump,Politico,Amateur hour at the Trump White House,https://static.politico.com/5b/6e/900faecc43c1b4ecc44186cb9466/ap20282461941048.jpg,2020.0,True,0.0,0.03999999910593033,0.029999999329447746,0.05999999865889549,0.8399999737739563,0.0,0.03999999910593033
151,2020-10-7,7.0,10.0,Joe Biden,Politico,A bullish Biden campaign invades Trump territory,https://static.politico.com/5e/f7/8fdf17e9485f806b65259c3c25a4/201006-biden-getty-773.jpg,2020.0,True,0.6800000071525574,0.019999999552965164,0.009999999776482582,0.0,0.0,0.0,0.28999999165534973
152,2020-10-23,23.0,10.0,Donald Trump,Politico,Trump defends his Chinese bank account,https://static.politico.com/d9/76/dd3824f8400192c50a0098412980/201022-trump-ap-773.jpg,2020.0,True,0.0,0.41999998688697815,0.20999999344348907,0.03999999910593033,0.0,0.0,0.33000001311302185
153,2020-10-9,9.0,10.0,Donald Trump,Politico,Trump drops the F-bomb on Iran,https://static.politico.com/57/d3/7707e46b473ab38d075e83dffaa3/gettyimages-1267349674.jpg,2020.0,True,0.11999999731779099,0.41999998688697815,0.1599999964237213,0.05999999865889549,0.009999999776482582,0.0,0.23999999463558197
154,2020-10-14,14.0,10.0,Donald Trump,Politico,Republicans try to separate Barrett from Trump,https://static.politico.com/64/8b/bb71fb0b49eea78bb98737baaae6/201013-barrett-trump-ap-773.jpg,2020.0,True,0.09000000357627869,0.46000000834465027,0.20000000298023224,0.029999999329447746,0.0,0.0,0.2199999988079071
155,2020-10-26,26.0,10.0,Donald Trump,Politico,"Poll: Biden, Trump virtually tied in Georgia",https://static.politico.com/84/df/c1f46dc94b86a048714c1441e37f/ap20298464647139.jpg,2020.0,True,0.0,0.23000000417232513,0.1599999964237213,0.019999999552965164,0.0,0.0,0.5899999737739563
156,2020-10-21,21.0,10.0,Joe Biden,Politico,Canada readies to rumble with a President Biden,https://static.politico.com/00/d1/22b4374640b7a41c7ed2b8aa4eeb/20200920-joebiden-gty-773.jpg,2020.0,True,0.0,0.38999998569488525,0.12999999523162842,0.10000000149011612,0.14000000059604645,0.0,0.23999999463558197
157,2020-10-23,23.0,10.0,Joe Biden,Politico,Biden warns of ‘dark winter’ in America,https://static.politico.com/80/19/8e839ee7463e933e83c3902b8a2a/20201022-bidendebate-gty-773.jpg,2020.0,True,0.009999999776482582,0.6700000166893005,0.1599999964237213,0.10999999940395355,0.009999999776482582,0.0,0.03999999910593033
158,2020-10-25,25.0,10.0,Joe Biden,Politico,Polls: Biden slightly ahead in Florida and North Carolina,https://static.politico.com/a7/e4/bb7e1d2b43a3ac3ec7d0cf88c212/ap20271649893052.jpg,2020.0,True,0.009999999776482582,0.23000000417232513,0.15000000596046448,0.05999999865889549,0.0,0.009999999776482582,0.5400000214576721
159,2020-10-29,29.0,10.0,Donald Trump,Politico,Poll: Biden leads by 5 in Florida,https://static.politico.com/1c/c5/b4cb57c741e5af78eb14c844c24c/ap20099791936835-1.jpg,2020.0,True,0.019999999552965164,0.41999998688697815,0.2800000011920929,0.10999999940395355,0.009999999776482582,0.0,0.1599999964237213
160,2020-10-29,29.0,10.0,Donald Trump,Politico,Poll: Biden leads by 5 in Florida,https://static.politico.com/1c/c5/b4cb57c741e5af78eb14c844c24c/ap20099791936835-1.jpg,2020.0,True,0.0,0.8600000143051147,0.019999999552965164,0.07000000029802322,0.0,0.0,0.03999999910593033
161,2020-10-31,31.0,10.0,Donald Trump,Reuters,"Trump derides doctors as COVID surges, Biden says Trump 'giving up' on virus - Reuters India",https://static.reuters.com/resources/r/?m=02&d=20201031&t=2&i=1539492112&r=LYNXMPEG9U012&w=800,2020.0,True,0.20000000298023224,0.18000000715255737,0.25,0.029999999329447746,0.009999999776482582,0.009999999776482582,0.3199999928474426
162,2020-10-8,8.0,10.0,Joe Biden,Reuters,Trump on debate: 'I'm not going to waste my time' - Reuters,https://ajo.prod.reuters.tv/api/v2/img/5f7f1755e4b04d445762fa40-1602164565075?location=LANDSCAPE,2020.0,True,0.11999999731779099,0.009999999776482582,0.8199999928474426,0.03999999910593033,0.009999999776482582,0.0,0.0
